NumH,Regg,sx,NacCria,Padre,RegPad,Madre,RegMad,CONS,DEP_PN,EX_PN,DEP_MAT_PN,EX_MAT_PN,DEP_PD,EX_P205,DEP_LECHE,EX_LECHE,DEP_MAT_TOTAL,DEP_P365,EX_P365,DEP_CE365,EX_CE365,DEP_P550,EX_P550,DEP_CE550,EX_CE_550,DEP_P730,EX_P730,DEP_CE730,EX_CE730,MGT,CRIADOR,ULTIMO_PROPIETARIO
585/06,01-29867,M,20/05/2006,874/1     ,01-15348,930/3     ,01-21379,"0,02","-1,66552031454784","0,573124334320812","0,137421363040629","0,955458163456048","-0,217724770642202","0,432519234239644","-0,500967234600262","0,366256651812766","-0,609829619921363","-1,37423394495413","0,384404236531665","0,210368283093054","0,579700467119828","-0,19206749672346","0,464470227252766","0,550032765399738","0,631008432424674","-0,384889252948886",0,"-0,0144272608125819",0,"0,0110653216912562",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
628/06,01-29860,H,19/05/2006,874/1     ,01-15348,950/3     ,01-21390,0,"-1,28352031454784","0,5803340113821","0,199921363040629","0,956432613101324","0,123775229357798","0,437502561733035","0,023532765399738","0,412315254653951","0,0854203800786371","-1,26373394495413","0,40513660002836","0,120368283093054","0,507487792610938","-0,308567496723461","0,480752102503384","0,457532765399738","0,464203699497177","-0,350389252948886","0,0264663482486986","-0,0119272608125819","0,0742269619025209","0,0116481964960908",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
622/06,01-29858,H,07/05/2006,722/02    ,01-19839,858/1     ,01-17633,0,"-0,00552031454783747","0,56577701167775","0,313921363040629","0,955458163456048","0,964775229357798","0,432519234239644","1,81203276539974","0,366256651812766","2,29442038007864","-0,0492339449541301","0,31926992299645","0,0673682830930537","0,456435464587638","-0,0675674967234605","0,44303571641049","0,430532765399738","0,386285409911438","-0,0468892529488859","0,0264663482486986","0,0075727391874181",0,"0,073396830606004",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
624/06,01-29859,H,07/05/2006,825/7     ,01-11220,852/1     ,01-17500,"0,01","-0,258520314547837","0,534896241936047","0,101921363040629","0,954472168184527","0,267275229357798","0,384097373902437","2,43903276539974","0,359108868903687","2,57267038007864","0,34226605504587","0,34458502475545","-0,0211317169069463","0,417910424381849","-1,53856749672346","0,418651718399085","0,0180327653997377","0,371362959597742","-0,122889252948886",0,"-0,0384272608125819",0,"0,0230144051119207",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
577/06,01-29865,M,05/05/2006,825/7     ,01-11220,640/8,01-13309,0,"-1,25652031454784","0,558286609031449","0,0979213630406291","0,955458163456048","-2,1232247706422","0,41449606089202","1,40953276539974","0,380088167267146","0,347920380078637","1,03376605504587","0,302240312250378","-0,0521317169069463","0,456435464587638","-0,494567496723461","0,44303571641049","-1,02346723460026","0,623423384561335","-0,136889252948886","0,0264663482486986","-0,0494272608125819","0,0742269619025209","-0,0788245569973798",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
618/06,01-29197,H,27/04/2006,722/02,01-19839,942/3,01-21369,0,"0,0439796854521625","0,587411111123634","0,376921363040629","0,956432613101324","-0,0427247706422019","0,447263815913984","1,74153276539974","0,412315254653951","1,72017038007864","-0,32423394495413","0,389709840677183","0,0283682830930537","0,456435464587638","1,08943250327654","0,457465939767243","0,389032765399738","0,386285409911438","-0,0168892529488859","0,0264663482486986","0,0195727391874181",0,"0,0571326347441725",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
620/06,01-29198,H,27/04/2006,825/7,01-11220,486/6,01-9088,"0,02","-0,455520314547838","0,454539566612831","0,0224213630406291","0,957395552374222","-1,3217247706422","0,353775668455003","0,999532765399738","0,471563179304573","0,338670380078637","0,87626605504587","0,295124065920952","0,0383682830930537","0,437697323921932","1,75293250327654","0,373092181655832","-0,0474672346002623","0,414251708037445","-0,141389252948886",0,"-0,0474272608125819",0,"0,0199813327509699",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
571/06    ,01-29201,M,22/04/2006,722/02    ,01-19839,826/1     ,01-17147,0,"-0,335520314547837","0,558286609031449","0,222421363040629","0,954472168184527","1,4237752293578","0,422335060523444","1,59153276539974","0,348070434919321","2,30342038007864","0,56726605504587","0,305730244076142","-0,0141317169069463","0,456435464587638","-0,37856749672346","0,434088871086393","-0,0794672346002623","0,623423384561335","0,00711074705111407","0,0264663482486986","0,0050727391874181",0,"0,0473791215288212",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
616/06,01-29196,H,19/04/2006,722/02,01-19839,830/1,01-17149,0,"-0,227020314547837","0,473959181469757","0,114921363040629","0,957395552374222","1,9002752293578","0,384097373902437","2,74053276539974","0,466323838366291","3,69067038007864","0,98326605504587","0,350592964258129","0,141368283093054","0,474249175752319","0,103932503276539","0,39241147024572","0,567532765399738","0,427418491836957","-0,0183892529488859","0,0264663482486986","-0,0034272608125819",0,"0,137453276927436",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
569/06,01-29200,M,17/04/2006,722/02,01-19839,856/1,01-17632,0,"-0,0465203145478375","0,56577701167775","0,265921363040629","0,955458163456048","-0,752224770642202","0,430000859328595","1,07103276539974","0,376685609961645","0,694920380078637","-0,99173394495413","0,389709840677183","-0,249131716906946","0,579700467119828","-1,56306749672346","0,444505180740997","0,184032765399738","0,623423384561335","-0,127389252948886","0,0264663482486986","-0,0109272608125819",0,"-0,0468074943564433",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
614/06,01-29195,H,16/04/2006,825/7,01-11220,730/0,01-16043,0,"0,311479685452163","0,550647287501864","0,232921363040629","0,955458163456048","-2,1922247706422","0,406473839830203","0,840032765399738","0,376685609961645","-0,256079619921363","-0,0422339449541301","0,373527200407741","0,118868283093054","0,456435464587638","1,20843250327654","0,438590541046271","-0,262467234600262","0,371362959597742","-0,0693892529488859","0,0264663482486986","-0,0409272608125819","0,0742269619025209","-0,0234596250222952",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
608/06,01-29192,H,14/04/2006,722/02,01-19839,828/1,01-17148,0,"-0,199520314547837","0,56577701167775","0,234421363040629","0,956432613101324","1,1542752293578","0,432519234239644","1,79453276539974","0,402968286266913","2,37167038007864","-0,51523394495413","0,397512104238189","0,00886828309305373","0,456435464587638","0,24643250327654","0,456048690088025","0,429532765399738","0,414251708037445","-0,0873892529488859",0,"-0,0019272608125819",0,"0,0655981149995774",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
610/06,01-29193,H,14/04/2006,722/02,01-19839,934/2,01-21382,0,"-0,668020314547838","0,59436036939273","0,301921363040629","0,957395552374222","1,0432752293578","0,444848469533451","1,48353276539974","0,463675709385946","2,00517038007864","2,11526605504587","0,402614225140784","-0,0236317169069463","0,456435464587638","2,88293250327654","0,468608991676102","-0,0459672346002623","0,400559310457303","-0,0698892529488859",0,"-0,0244272608125819",0,"0,0989662582714484",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
612/06,01-29194,H,14/04/2006,722/02,01-19839,457/1,697823,0,"0,0719796854521625","0,444424294304301","0,249421363040629","0,956432613101324","1,2512752293578","0,363180016902889","1,11653276539974","0,427349038397275","1,74217038007864","-0,0827339449541301","0,315945293637093","0,0428682830930537","0,491239034965346","0,35543250327654","0,369452435277873","0,0265327653997377","0,47567705086163","0,0416107470511141",0,"0,0215727391874181",0,"0,0479869253260331",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
606/06    ,01-29191,H,01/04/2006,825/7     ,01-11220,870/2     ,01-18972,"0,01","-0,706020314547837","0,558286609031449","0,0604213630406291","0,955458163456048","-0,365224770642202","0,395473226145809","1,15253276539974","0,383455488708231","0,969920380078637","1,81176605504587","0,365121201881638","0,0458682830930537","0,437697323921932","2,43193250327654","0,438590541046271","0,378032765399738","0,427418491836957","-0,116889252948886",0,"-0,0344272608125819",0,"0,0901465922093265",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
567/06,01-29199,M,15/02/2006,825/7,01-11220,610/8,01-12232,"0,01","-1,36252031454784","0,542852760120997","0,131421363040629","0,954472168184527","-2,2697247706422","0,386978306658995","0,719032765399738","0,355472921976978","-0,415829619921363","0,41926605504587","0,347603758633121","-0,00913171690694627","0,566305354368087","-0,32656749672346","0,420226624184874","-0,204467234600262","0,615684305613765","-0,130389252948886",0,"-0,0399272608125819",0,"-0,0448570859594248",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
604/5,01-28310,H,18/10/2005,825/7,01-11220,846/1,01-17361,"0,01","-0,847020314547837","0,542852760120997","-0,147078636959371","0,957395552374222","0,466775229357798","0,392665697259611","1,22603276539974","0,46100817292115","1,45942038007864","1,84226605504587","0,312581338620795","0,0103682830930537","0,437697323921932","2,00743250327654","0,415480174597041","-0,0189672346002623","0,371362959597742","-0,135889252948886",0,"-0,0434272608125819",0,"0,0737471397853586",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
557/05,01-28295,M,14/09/2005,722/02    ,01-19839,676/9     ,01-14025,0,"0,0744796854521625","0,534896241936047","0,250421363040629","0,955458163456048","1,4792752293578","0,409168931624309","2,51303276539974","0,406112610144524","3,25267038007864","0,33676605504587","0,315945293637093","0,0313682830930537","0,456435464587638","-0,291567496723461","0,410667266675168","0,263532765399738","0,556642386338533","-0,0248892529488859",0,"0,0045727391874181",0,"0,0830254944026385",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
555/05,01-28294,M,12/09/2005,825/7     ,01-11220,824/1     ,01-17146,"0,01","-0,527020314547837","0,509978156598157","0,131421363040629","0,954472168184527","-1,6202247706422","0,369296946573604","1,21803276539974","0,383455488708231","0,407920380078637","0,71776605504587","0,276454935476302","0,0533682830930537","0,417910424381849","2,33243250327654","0,405785535695413","0,123532765399738","0,537961880689168","-0,116889252948886",0,"-0,0344272608125819",0,"0,0341929637228258",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
553/05,01-28293,M,05/09/2005,825/7,01-11220,499,063832,0,"-0,594020314547838","0,50129366322303","0,0344213630406291","0,953474591468505","-0,983224770642202","0,381190867312069","1,19953276539974","0,324709492615629","0,707920380078637","0,75476605504587","0,268591915484238","-0,00163171690694627","0,417910424381849","1,41743250327654","0,31992850670781","-0,241967234600262","0,339226512621982","-0,0828892529488859","0,0264663482486986","-0,0314272608125819","0,0742269619025209","0,009236396505232",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
596/05,01-28301,H,31/08/2005,825/7     ,01-11220,456/5     ,01-9325,"0,01","-0,563520314547837","0,509978156598157","0,102921363040629","0,954472168184527","-2,0967247706422","0,366253230400003","0,878532765399738","0,366256651812766","-0,169829619921363","0,32976605504587","0,256309274987162","0,0348682830930537","0,417910424381849","-0,0580674967234605","0,399165133513123","0,0000327653997377331","0,339226512621982","-0,134389252948886",0,"-0,0429272608125819",0,"-0,0216811709151782",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
551/05,01-28307,M,30/08/2005,825/7,01-11220,404/5,01-9290,0,"-0,476020314547838","0,534896241936047","-0,00307863695937093","0,955458163456048","-1,6192247706422","0,401018483107267","1,28703276539974","0,380088167267146","0,477420380078637","0,80426605504587","0,295124065920952","0,0663682830930537","0,437697323921932","0,642432503276539","0,40904779098993","-0,346467234600262","0,547415910532821","-0,126389252948886","0,0264663482486986","-0,0494272608125819","0,0742269619025209","-0,0102471092315305",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
549/05,01-28306,M,27/08/2005,825/7,01-11220,670,01-13360,0,"-0,870020314547837","0,56577701167775","0,119421363040629","0,955458163456048","-2,0937247706422","0,417128903629505","2,06353276539974","0,376685609961645","1,01667038007864","-0,17223394495413","0,302240312250378","-0,0251317169069463","0,456435464587638","1,51443250327654","0,415480174597041","-0,461967234600262","0,547415910532821","-0,140889252948886",0,"-0,0819272608125819",0,"-0,0323469158757291",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
592/05,01-28300,H,20/08/2005,825/7     ,01-11220,862/1     ,01-17967,"0,01","-0,588520314547838","0,534896241936047","0,161421363040629","0,955458163456048","-2,7452247706422","0,384097373902437","1,12303276539974","0,406112610144524","-0,249579619921363","0,19826605504587","0,276454935476302","0,0503682830930537","0,417910424381849","-0,55506749672346","0,424908842565481","0,0850327653997377","0,386285409911438","-0,142389252948886",0,"-0,0399272608125819",0,"-0,0309250540671211",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
535/05,01-27230,M,15/08/2005,825/7,01-11220,832/1,01-17150,"0,01","-0,802020314547837","0,526770392706466","0,176421363040629","0,954472168184527","-2,3477247706422","0,375298750726363","1,52453276539974","0,36270303551441","0,350670380078637","-0,10173394495413","0,256309274987162","0,00536828309305373","0,417910424381849","0,223432503276539","0,39241147024572","-0,251967234600262","0,547415910532821","-0,122389252948886",0,"-0,0334272608125819",0,"-0,0388485080890823",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
541/05,01-28302,M,15/08/2005,825/7,01-11220,638,01-13306,0,"-0,265520314547837","0,534896241936047","0,139921363040629","0,955458163456048","-0,614224770642202","0,398257325433276","2,13453276539974","0,383455488708231","1,82742038007864","0,44226605504587","0,291494421929259","0,0213682830930537","0,437697323921932","0,997432503276539","0,413883370049072","0,134032765399738","0,547415910532821","-0,121389252948886","0,0264663482486986","-0,0494272608125819","0,0742269619025209","0,0427241498104016",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
590/05,01-28299,H,12/08/2005,825/7,01-11220,646,01-13315,"0,01","-0,116520314547837","0,464378798389615","0,387421363040629","0,958347015971328","-2,0462247706422","0,347343824204091","0,413032765399738","0,499120914188209","-0,610079619921363","1,22226605504587","0,31926992299645","-0,0426317169069463","0,474249175752319","3,19393250327654","0,385517542380613","0,175032765399738","0,452357011299308","-0,116889252948886",0,"-0,0344272608125819",0,"0,0272892871054919",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
588/05    ,01-28298,H,07/08/2005,722/02,01-19839,406/5,01-9292,0,"0,353479685452162","0,454539566612831","0,417921363040629","0,956432613101324","0,880275229357798","0,366253230400003","1,26003276539974","0,450137014028755","1,70017038007864","0,00626605504586986","0,31926992299645","0,115368283093054","0,474249175752319","1,37843250327654","0,356373936818514","0,419032765399738","0,427418491836957","-0,0248892529488859",0,"0,0045727391874181",0,"0,0848554079172914",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
586/05    ,01-28290,H,31/07/2005,722/02,01-19839,800/1,01-17110,0,"-0,191520314547837","0,492403432051781","0,290921363040629","0,958347015971328","1,7897752293578","0,398257325433276","3,73503276539974","0,486847717801864","4,62992038007864","-1,32373394495413","0,365121201881638","0,0958682830930537","0,53802758684897","-0,11906749672346","0,415480174597041","0,623032765399738","0,537961880689168","-0,0468892529488859",0,"0,0015727391874181",0,"0,107302556187363",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
584/05    ,01-28289,H,26/07/2005,722/02,01-19839,838/1,01-17153,0,"-0,371520314547837","0,473959181469757","0,189421363040629","0,956432613101324","0,366275229357798","0,384097373902437","1,26153276539974","0,43892621221763","1,44467038007864","-0,0222339449541301","0,31926992299645","0,0173682830930537","0,456435464587638","0,525932503276539","0,37669113863535","0,333032765399738","0,386285409911438","-0,0493892529488859",0,"0,0025727391874181",0,"0,0509252167348207",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
73/5,01-27894,M,24/07/2005,855/9,01-14770,225,01-8646,0,"-0,393020314547837","0,483296109578464","-0,00807863695937093","0,951444547564191","-2,8317247706422","0,330640721146414","0,690532765399738","0,233981908215198","-0,725329619921363","0,94026605504587","0,156025632560401","0,0138682830930537","0,374517233107819","-1,96556749672346","0,224969035612413","0,0855327653997377","0,26173930290762","0,0326107470511141","0,0264663482486986","-0,0279272608125819","0,0742269619025209","-0,0417489607582181",ESCUELA CENTROAMERICANA DE GANADERIA    ,INTA-LOS DIAMANTES
